Website_ID,Domain,URL_Accessed,Audit_Status,Last_Error,Retry_Count,Audit_Level,Run_ID,Access_Date_UTC,Country_or_Market_Observed,Access_Locale,Browser,Headless_Audit,Cookie_Banner_Present,Banner_Type,Consent_Layer_Depth,CMP_Vendor,CMP_Evidence,IAB_TCF_Mentioned,TCF_Evidence,L1_Evidence_Quote,L1_Screenshot_Ref,L1_Accept_All_Present,L1_Reject_All_Present,L1_Manage_Preferences_Present,Accept_Click_Count,Reject_Click_Count,Manage_Click_Count,EE_Click_Asymmetry_RejectMinusAccept,EE_Hidden_Reject_Path,AE_Accept_Button_Prominence_1to3,AE_Reject_Button_Prominence_1to3,AE_Size_Asymmetry_LargerEqualSmaller,AE_Primary_Action_Is_Accept,L2_Available,L2_Evidence_Quote,L2_Screenshot_Ref,L2_Toggle_Count,L2_Vendor_Count,L2_Text_Word_Count,L2_Information_Density_Score_1to5,L2_Germane_Support_Score_1to5,CL_Toggle_Vendor_Complexity_Index,CL_Germane_Suppression_Indicators,AA_RePrompting_After_Reject,AA_RePrompt_Frequency_Observed,SP_Message_ID,SP_Campaign_ID,SP_Variant_Evidence,OT_Purpose_Count,OT_Vendor_Count,Evidence_JSON_Ref
ACLDP_0911,site-0911.invalid,https://site-0911.invalid,Completed,,1.0,L1,20260311T034304Z,2026-03-11T03:46:43Z,,en-US,Chromium,Yes,No,None,,Unknown,,Yes,HTML match: /tcstring/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0911.json
ACLDP_0912,site-0912.invalid,https://site-0912.invalid,Completed,,1.0,L1,20260311T034304Z,2026-03-11T03:46:53Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0912.json
ACLDP_0913,site-0913.invalid,https://site-0913.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0913.invalid/
Call log:
  - navigating to ""https://site-0913.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:46:57Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0913.json
ACLDP_0914,site-0914.invalid,https://site-0914.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0914.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0914.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:46:57Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0914.json
ACLDP_0915,site-0915.invalid,https://site-0915.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0915.invalid/"" is interrupted by another navigation to ""https://site-0914.invalid/""
Call log:
  - navigating to ""https://site-0915.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T034304Z,2026-03-11T03:46:57Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0915.json
ACLDP_0916,site-0916.invalid,https://site-0916.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0916.invalid/"" is interrupted by another navigation to ""https://eu-1-site-0708.invalid/""
Call log:
  - navigating to ""https://site-0916.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T034304Z,2026-03-11T03:47:17Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0916.json
ACLDP_0917,site-0917.invalid,https://site-0917.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0917.invalid/"" is interrupted by another navigation to ""https://www.site-0916.invalid/""
Call log:
  - navigating to ""https://site-0917.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:19Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0917.json
ACLDP_0918,site-0918.invalid,https://site-0918.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0918.invalid/"" is interrupted by another navigation to ""https://www.twilio.com/en-us/segment""
Call log:
  - navigating to ""https://site-0918.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:21Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0918.json
ACLDP_0919,site-0919.invalid,https://site-0919.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0919.invalid/"" is interrupted by another navigation to ""https://www.site-0918.invalid/""
Call log:
  - navigating to ""https://site-0919.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:22Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0919.json
ACLDP_0920,site-0920.invalid,https://site-0920.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0920.invalid/
Call log:
  - navigating to ""https://site-0920.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:22Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0920.json
ACLDP_0921,site-0921.invalid,https://site-0921.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0921.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0921.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:23Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0921.json
ACLDP_0922,site-0922.invalid,https://site-0922.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0922.invalid/"" is interrupted by another navigation to ""https://site-0921.invalid/""
Call log:
  - navigating to ""https://site-0922.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:23Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0922.json
ACLDP_0923,site-0923.invalid,https://site-0923.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0923.invalid/
Call log:
  - navigating to ""https://site-0923.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:23Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0923.json
ACLDP_0924,site-0924.invalid,https://site-0924.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0924.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0924.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0924.json
ACLDP_0925,site-0925.invalid,https://site-0925.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0925.invalid/"" is interrupted by another navigation to ""https://www.site-0924.invalid/""
Call log:
  - navigating to ""https://site-0925.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:27Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0925.json
ACLDP_0926,site-0926.invalid,https://site-0926.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0926.invalid/"" is interrupted by another navigation to ""https://site-0925.invalid/apache2-default/""
Call log:
  - navigating to ""https://site-0926.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T034304Z,2026-03-11T03:47:28Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0926.json
ACLDP_0927,site-0927.invalid,https://site-0927.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0927.invalid/"" is interrupted by another navigation to ""https://www.site-0926.invalid/""
Call log:
  - navigating to ""https://site-0927.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:28Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0927.json
ACLDP_0928,site-0928.invalid,https://site-0928.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0928.invalid/"" is interrupted by another navigation to ""https://www.site-0927.invalid/world/""
Call log:
  - navigating to ""https://site-0928.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:29Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0928.json
ACLDP_0929,site-0929.invalid,https://site-0929.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0929.invalid/"" is interrupted by another navigation to ""https://www.site-0928.invalid/""
Call log:
  - navigating to ""https://site-0929.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:30Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0929.json
ACLDP_0930,site-0930.invalid,https://site-0930.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0930.invalid/"" is interrupted by another navigation to ""https://www.huffpossite-0211.invalidm/""
Call log:
  - navigating to ""https://site-0930.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:31Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0930.json
ACLDP_0931,site-0931.invalid,https://site-0931.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0931.invalid/"" is interrupted by another navigation to ""https://www.site-0930.invalid/""
Call log:
  - navigating to ""https://site-0931.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0931.json
ACLDP_0932,site-0932.invalid,https://site-0932.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0932.invalid/"" is interrupted by another navigation to ""https://site-0931.invalid/""
Call log:
  - navigating to ""https://site-0932.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:34Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0932.json
ACLDP_0933,site-0933.invalid,https://site-0933.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0933.invalid/"" is interrupted by another navigation to ""https://www.site-0932.invalid/""
Call log:
  - navigating to ""https://site-0933.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:35Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0933.json
ACLDP_0934,site-0934.invalid,https://site-0934.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0934.invalid/"" is interrupted by another navigation to ""https://www.site-0933.invalid/en/""
Call log:
  - navigating to ""https://site-0934.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:36Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0934.json
ACLDP_0935,site-0935.invalid,https://site-0935.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0935.invalid/"" is interrupted by another navigation to ""https://global.site-0934.invalid/""
Call log:
  - navigating to ""https://site-0935.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:39Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0935.json
ACLDP_0936,site-0936.invalid,https://site-0936.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0936.invalid/
Call log:
  - navigating to ""https://site-0936.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:40Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0936.json
ACLDP_0937,site-0937.invalid,https://site-0937.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0937.invalid/
Call log:
  - navigating to ""https://site-0937.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:40Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0937.json
ACLDP_0938,site-0938.invalid,https://site-0938.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:15:11Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0938.json
ACLDP_0939,site-0939.invalid,https://site-0939.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:15:15Z,,en-US,Chromium,Yes,No,None,,Usercentrics,HTML match: /usercentrics/,Yes,HTML match: /__tcfapi/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0939.json
ACLDP_0940,site-0940.invalid,https://site-0940.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:15:19Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0940.json
ACLDP_0941,site-0941.invalid,https://site-0941.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0941.invalid/
Call log:
  - navigating to ""https://site-0941.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:47:41Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0941.json
ACLDP_0942,site-0942.invalid,https://site-0942.invalid,Completed,,1.0,L1,20260311T034304Z,2026-03-11T03:47:41Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0942.json
ACLDP_0943,site-0943.invalid,https://site-0943.invalid,Completed,,1.0,L2,20260311T034304Z,2026-03-11T03:47:44Z,,en-US,Chromium,Yes,Yes,Banner,2.0,Unknown,,No,,"This site uses cookies and related technologies, as described in our privacy policy, for purposes that may include site operation, analytics, enhanced user experience, or advertising. You may choose to consent to our use of these technologies, or manage your own preferences. Please visit our cookie policy for more information. AGREE & PROCEED DECLINE ALL MANAGE CHOICES",CookiesConsentDataset/screenshots/ACLDP_0943_L1.png,Yes,Yes,Yes,1.0,1.0,1.0,0.0,0.0,1.0,1.0,Equal,1.0,Yes,Now Available: OpenAI GPT-5.4 on the Gradient™ AI Platform Now Available: OpenAI GPT-5.3 Codex on the Gradient™ AI Platform Now Available: Claude Sonnet 4.6 on the Gradient™ AI Platform Heroku is shifting to sustaining engineering. Migrate your workloads to DigitalOcean Now Available: Claude Opus 4.6 on Gradient™ AI Platform 🔥 Run OpenClaw on DigitalOcean App Platform Join us for Deploy in San Fra...,CookiesConsentDataset/screenshots/ACLDP_0943_L2.png,0.0,0.0,1554.0,3.0,3.0,0.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0943.json
ACLDP_0944,site-0944.invalid,https://site-0944.invalid,Completed,,1.0,L2,20260311T034304Z,2026-03-11T03:47:54Z,,en-US,Chromium,Yes,Yes,Modal,2.0,Unknown,,No,,"We value your privacy By clicking “Yes, I agree”, you agree to Ryanair using cookies to improve your browsing experience, to personalise content, to provide social media features and to analyse our traffic. We may also share information with our advertising, analytics and social media partners for their own purposes. You can manage your cookie settings by clicking the “View Cookie Settings” button...",CookiesConsentDataset/screenshots/ACLDP_0944_L1.png,Yes,No,Yes,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,Yes,"Skip to main content Plan FAQs My Bookings Log in myRyanair Portal Log in to manage your bookings and account FLIGHTS CAR HIRE HOTELS GIFT CARDS Verified by Ryanair Return trip One way Apply promo code From To Search Filters: Price range Times Website & app (including check-in) unavailable from 23:55hrs Tue, 10 March – 00:05hrs Wed, 11 March due to scheduled maintenance... Read more 1 of 1 We have...",CookiesConsentDataset/screenshots/ACLDP_0944_L2.png,0.0,0.0,554.0,3.0,3.0,0.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0944.json
ACLDP_0945,site-0945.invalid,https://site-0945.invalid,Completed,,1.0,L1,20260311T034304Z,2026-03-11T03:48:04Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0945.json
ACLDP_0946,site-0946.invalid,https://site-0946.invalid,Failed,Navigation timeout,2.0,L1,20260311T034304Z,2026-03-11T03:48:08Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0946.json
ACLDP_0947,site-0947.invalid,https://site-0947.invalid,Completed,,0.0,L2,20260311T021418Z,2026-03-11T02:16:13Z,,en-US,Chromium,Yes,Yes,Banner,2.0,OneTrust,HTML match: /onetrust/,Yes,HTML match: /tcstring/,"This website uses cookies The World Economic Forum uses necessary cookies to make our site work. We would also like to set optional ""marketing"" cookies to personalise content and ads and “performance” cookies to improve the website. Accept all cookies Cookie settings Reject optional cookies",CookiesConsentDataset/screenshots/ACLDP_0947_L1.png,Yes,Yes,Yes,1.0,1.0,1.0,0.0,0.0,2.0,2.0,Equal,1.0,Yes,"Details About Details Necessary 62 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies. Preferences 29 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region...",CookiesConsentDataset/screenshots/ACLDP_0947_L2.png,9.0,0.0,946.0,3.0,3.0,9.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0947.json
ACLDP_0948,site-0948.invalid,https://site-0948.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:16:28Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0948.json
ACLDP_0949,site-0949.invalid,https://site-0949.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:16:31Z,,en-US,Chromium,Yes,No,None,,Unknown,,Yes,HTML match: /tcstring/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0949.json
ACLDP_0950,site-0950.invalid,https://site-0950.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:16:35Z,,en-US,Chromium,Yes,Yes,Modal,1.0,Unknown,,Yes,HTML match: /__tcfapi/,"Rifiuta e abbonati Il Corriere della Sera si impegna quotidianamente a fornirti informazione di qualità attraverso il lavoro di centinaia di giornalisti, grafici e tecnici. Per garantire un'informazione libera e accessibile facciamo ricorso a pubblicità profilata che copre i costi della navigazione così da permetterti di usufruire di una parte dei contenuti gratuitamente. Senza la pubblicità l'acc...",CookiesConsentDataset/screenshots/ACLDP_0950_L1.png,Yes,No,No,1.0,,,,,3.0,,,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0950.json
ACLDP_0951,site-0951.invalid,https://site-0951.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:16:46Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0951.json
ACLDP_0952,site-0952.invalid,https://site-0952.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0952.invalid/
Call log:
  - navigating to ""https://site-0952.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:48:53Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0952.json
ACLDP_0953,site-0953.invalid,https://site-0953.invalid,Failed,"Navigation error: Page.goto: net::ERR_CONNECTION_RESET at https://site-0953.invalid/
Call log:
  - navigating to ""https://site-0953.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:48:53Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0953.json
ACLDP_0954,site-0954.invalid,https://site-0954.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:17:35Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0954.json
ACLDP_0955,site-0955.invalid,https://site-0955.invalid,Completed,,0.0,L1,20260311T021418Z,2026-03-11T02:17:40Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0955.json
ACLDP_0956,site-0956.invalid,https://site-0956.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0956.invalid/
Call log:
  - navigating to ""https://site-0956.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:48:55Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0956.json
ACLDP_0957,site-0957.invalid,https://site-0957.invalid,Completed,,1.0,L1,20260311T034304Z,2026-03-11T03:48:55Z,,en-US,Chromium,Yes,No,None,,Didomi,HTML match: /didomi/,Yes,HTML match: /__tcfapi/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0957.json
ACLDP_0958,site-0958.invalid,https://site-0958.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0958.invalid/
Call log:
  - navigating to ""https://site-0958.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T034304Z,2026-03-11T03:49:02Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0958.json
